news_date,first_timestamp_utc,last_timestamp_utc,n_articles_climate,n_urls_climate,n_sources_climate,n_articles_total,n_urls_total,n_sources_total,avg_tone,avg_positivity,avg_negativity,n_core_climate,n_policy_regulation,n_physical_risk,n_energy_geopolitics,n_cleantech,n_activism_litigation,share_total_climate,share_core_climate,share_policy,share_physical,share_energy,share_cleantech,share_activism,log_n_articles_climate,log_n_articles_total,log_n_sources_total
24/12/2024,2024-12-24 00:00:00+00:00,2024-12-24 23:45:00+00:00,3712,3712,1902,312100,312100,12212,-0.556012393,3.097160399,3.653172792,3690,3648,1623,1043,917,1361,0.011893624,0.011823134,0.011688561,0.005200256,0.003341878,0.002938161,0.004360782,8.219595454,12.65108213,9.410256237
25/12/2024,2024-12-25 00:00:00+00:00,2024-12-25 23:45:00+00:00,2625,2625,1505,239851,239851,10147,-1.008513113,2.990259191,3.998772305,2609,2560,1114,639,516,872,0.010944295,0.010877587,0.010673293,0.00464455,0.002664154,0.002151336,0.00363559,7.873217055,12.38777735,9.225031921
26/12/2024,2024-12-26 00:00:00+00:00,2024-12-26 23:45:00+00:00,3478,3478,1919,294348,294348,11633,-0.783274995,2.893114656,3.676389651,3441,3395,1782,1200,867,1220,0.011815946,0.011690244,0.011533967,0.006054058,0.004076807,0.002945493,0.004144754,8.154500175,12.59252142,9.361687124
27/12/2024,2024-12-27 00:00:00+00:00,2024-12-27 23:45:00+00:00,4298,4298,2182,322640,322640,12324,-1.400727199,2.825579651,4.22630685,4254,4176,1922,1332,957,1612,0.013321349,0.013184974,0.012943218,0.005957104,0.00412844,0.002966154,0.004996281,8.366137716,12.68429553,9.419384999
28/12/2024,2024-12-28 00:00:00+00:00,2024-12-28 23:45:00+00:00,2437,2437,1483,234886,234886,10352,-1.22388801,2.791950886,4.015838897,2419,2368,1190,660,462,905,0.010375246,0.010298613,0.010081486,0.005066287,0.002809874,0.001966912,0.003852933,7.79893331,12.36685983,9.245031612
29/12/2024,2024-12-29 00:00:00+00:00,2024-12-29 23:45:00+00:00,2223,2223,1331,218969,218969,9721,-1.044797877,2.979511599,4.024309476,2200,2159,1012,583,437,852,0.010152122,0.010047084,0.009859843,0.004621659,0.002662477,0.001995716,0.003890962,7.707062655,12.29669001,9.182146638
30/12/2024,2024-12-30 00:00:00+00:00,2024-12-30 23:45:00+00:00,5042,5042,2469,324417,324417,12434,-0.857488126,2.956304802,3.813792928,4924,4909,2581,1375,1379,1930,0.015541726,0.015177996,0.015131759,0.00795581,0.004238372,0.004250702,0.005949133,8.525756422,12.68978809,9.428270356
31/12/2024,2024-12-31 00:00:00+00:00,2024-12-31 23:45:00+00:00,4937,4937,2294,304840,304840,12052,-0.958963962,2.906403199,3.865367161,4895,4838,2713,1076,1512,1544,0.016195381,0.016057604,0.015870621,0.008899751,0.003529721,0.004959979,0.005064952,8.50471567,12.62754561,9.397068871
01/01/2025,2025-01-01 00:00:00+00:00,2025-01-01 23:45:00+00:00,3126,3126,1717,231420,231420,10477,-0.958978343,2.83905983,3.798038174,3099,3060,1705,980,816,1145,0.013507908,0.013391237,0.013222712,0.007367557,0.004234725,0.003526057,0.004947714,8.047829357,12.35199384,9.2570331
02/01/2025,2025-01-02 00:00:00+00:00,2025-01-02 23:45:00+00:00,4156,4156,2316,327154,327154,12842,-0.620817152,2.933182904,3.554000055,4117,4029,2074,949,793,1306,0.012703497,0.012584288,0.012315301,0.006339522,0.002900775,0.002423935,0.003992004,8.332548939,12.69818934,9.460554195
03/01/2025,2025-01-03 00:00:00+00:00,2025-01-03 23:45:00+00:00,3712,3712,2028,347893,347893,13020,-0.411639839,3.00088773,3.412527568,3674,3591,1675,1155,840,1260,0.010669947,0.010560718,0.010322139,0.004814699,0.003319986,0.002414536,0.003621803,8.219595454,12.75965311,9.474318718
04/01/2025,2025-01-04 00:00:00+00:00,2025-01-04 23:45:00+00:00,3158,3158,1828,239462,239462,10553,-1.390001188,2.491996585,3.881997772,3130,3080,1452,774,617,976,0.013187896,0.013070967,0.012862166,0.006063593,0.003232246,0.002576609,0.004075803,8.058010801,12.3861542,9.264260214
05/01/2025,2025-01-05 00:00:00+00:00,2025-01-05 23:45:00+00:00,2859,2859,1616,212756,212756,9714,-1.39209312,2.542562673,3.934655792,2835,2792,1542,653,719,891,0.013437929,0.013325124,0.013123014,0.007247739,0.003069244,0.003379458,0.004187896,7.958576904,12.26790595,9.181426362
06/01/2025,2025-01-06 00:00:00+00:00,2025-01-06 23:45:00+00:00,5191,5191,2671,345291,345291,13217,-1.018351935,2.898521705,3.91687364,5160,5081,2116,1896,1123,2271,0.015033696,0.014943917,0.014715124,0.006128164,0.005491021,0.003252329,0.006577061,8.554874258,12.75214571,9.489334816
07/01/2025,2025-01-07 00:00:00+00:00,2025-01-07 23:45:00+00:00,5314,5314,2650,391467,391467,13658,-0.777252671,2.910949677,3.688202348,5254,5177,2173,1768,1126,2027,0.01357458,0.01342131,0.013224614,0.005550915,0.004516345,0.00287636,0.005177959,8.578288291,12.87765905,9.522153924
08/01/2025,2025-01-08 00:00:00+00:00,2025-01-08 23:45:00+00:00,6121,6121,2879,402496,402496,13858,-0.970901349,2.837958924,3.808860273,6065,5998,3172,2008,1803,2356,0.015207605,0.015068473,0.014902011,0.007880824,0.004988869,0.004479548,0.005853474,8.71964412,12.90544292,9.53669012
09/01/2025,2025-01-09 00:00:00+00:00,2025-01-09 23:45:00+00:00,7134,7134,3406,403620,403620,13956,-1.522761352,2.641457807,4.164219159,7074,7020,4134,2183,2058,2718,0.017675041,0.017526386,0.017392597,0.010242307,0.005408553,0.005098855,0.006734057,8.87276753,12.9082316,9.543736454
10/01/2025,2025-01-10 00:00:00+00:00,2025-01-10 23:45:00+00:00,9492,9492,3823,396802,396802,13772,-1.807001868,2.407422833,4.214424701,9394,9187,6195,2537,2491,3715,0.02392125,0.023674276,0.023152605,0.015612321,0.006393617,0.00627769,0.009362352,9.158309964,12.89119521,9.530465433
11/01/2025,2025-01-11 00:00:00+00:00,2025-01-11 23:45:00+00:00,4430,4430,2332,250286,250286,10854,-1.9368594,2.593479558,4.530338958,4401,4322,2664,1224,870,1595,0.017699751,0.017583884,0.017268245,0.010643823,0.004890405,0.003476023,0.00637271,8.396380571,12.43036354,9.292381082
12/01/2025,2025-01-12 00:00:00+00:00,2025-01-12 23:45:00+00:00,3554,3554,1858,221381,221381,9842,-1.587892582,2.718872113,4.306764695,3428,3475,2141,845,804,1410,0.016053772,0.015484617,0.015696921,0.00967111,0.003816949,0.003631748,0.00636911,8.176110342,12.307645,9.194515822
13/01/2025,2025-01-13 00:00:00+00:00,2025-01-13 23:45:00+00:00,6141,6141,2981,382017,382017,13687,-1.323356762,2.842266625,4.165623387,6039,5990,3315,1953,1449,2499,0.016075201,0.015808197,0.01567993,0.008677624,0.005112338,0.003793025,0.006541594,8.722905701,12.85322301,9.524274816
14/01/2025,2025-01-14 00:00:00+00:00,2025-01-14 23:45:00+00:00,6733,6733,3165,417722,417722,13866,-0.979560337,3.015846067,3.995406404,6524,6571,3594,1905,1763,2681,0.016118375,0.015618043,0.015730558,0.008603808,0.004560449,0.00422051,0.006418144,8.8149246,12.94257381,9.537267196
15/01/2025,2025-01-15 00:00:00+00:00,2025-01-15 23:45:00+00:00,6409,6409,2930,427697,427697,14026,-0.854022223,3.05626052,3.910282743,6318,6267,3198,1991,1894,2556,0.014984908,0.01477214,0.014652897,0.007477256,0.004655165,0.004428369,0.005976193,8.76561455,12.96617262,9.548739323
16/01/2025,2025-01-16 00:00:00+00:00,2025-01-16 23:45:00+00:00,6940,6940,3123,421335,421335,14065,-0.936336767,3.072855881,4.009192649,6860,6818,3501,2000,1602,3007,0.016471454,0.016281581,0.016181898,0.008309303,0.004746817,0.0038022,0.007136839,8.845201135,12.95118589,9.551515817
17/01/2025,2025-01-17 00:00:00+00:00,2025-01-17 23:45:00+00:00,5425,5425,2662,411550,411550,13916,-0.712464498,2.981038648,3.693503147,5358,5303,2490,1644,1297,2208,0.013181873,0.013019074,0.012885433,0.006050298,0.003994654,0.0031515,0.005365083,8.598957493,12.92768823,9.540866393
18/01/2025,2025-01-18 00:00:00+00:00,2025-01-18 23:45:00+00:00,3453,3453,1960,256845,256845,10921,-1.035422829,2.867090621,3.902513451,3409,3371,1696,1020,813,1462,0.013443906,0.013272596,0.013124647,0.006603204,0.003971267,0.003165333,0.005692149,8.147288259,12.45623196,9.298534383
19/01/2025,2025-01-19 00:00:00+00:00,2025-01-19 23:45:00+00:00,2828,2828,1551,235599,235599,10002,-0.689748862,3.029259836,3.719008698,2802,2777,1268,847,699,1288,0.012003447,0.01189309,0.011786977,0.005382026,0.003595092,0.002966906,0.005466916,7.947678571,12.36989073,9.210640327
20/01/2025,2025-01-20 00:00:00+00:00,2025-01-20 23:45:00+00:00,5874,5874,2742,375241,375241,13291,-0.577020409,3.173667808,3.750688217,5826,5780,2384,2205,1520,2415,0.01565394,0.015526022,0.015403434,0.00635325,0.005876224,0.00405073,0.006435864,8.678461339,12.83532643,9.494917629
21/01/2025,2025-01-21 00:00:00+00:00,2025-01-21 23:45:00+00:00,8240,8240,3494,415665,415665,13997,-0.554874524,3.196487251,3.751361775,8187,8099,3234,2946,1719,3203,0.019823656,0.01969615,0.019484441,0.007780304,0.007087438,0.004135542,0.007705725,9.016876975,12.93763733,9.546669741
22/01/2025,2025-01-22 00:00:00+00:00,2025-01-22 23:45:00+00:00,7002,7002,3254,425066,425066,14096,-0.779631711,3.093373535,3.873005245,6838,6893,2902,2345,1629,2921,0.016472736,0.016086914,0.016216305,0.006827175,0.00551679,0.003832346,0.006871874,8.854093908,12.96000208,9.553717288
23/01/2025,2025-01-23 00:00:00+00:00,2025-01-23 23:45:00+00:00,6667,6667,3133,421708,421708,14036,-0.736959373,3.015524668,3.752484041,6579,6446,2682,2060,1892,2440,0.015809517,0.015600842,0.015285458,0.006359851,0.004884897,0.004486517,0.005785994,8.805075244,12.95207078,9.54945198
24/01/2025,2025-01-24 00:00:00+00:00,2025-01-24 23:45:00+00:00,6231,6231,2912,390737,390737,13562,-1.277513663,2.89992458,4.177438243,6160,6118,3171,1775,1208,2406,0.015946788,0.01576508,0.015657591,0.008115433,0.004542698,0.003091594,0.006157594,8.737452588,12.87579254,9.515100776
25/01/2025,2025-01-25 00:00:00+00:00,2025-01-25 23:45:00+00:00,3148,3148,1875,251790,251790,10763,-0.972416989,2.93585837,3.908275359,3118,3088,1585,1024,714,1241,0.012502482,0.012383335,0.012264188,0.006294928,0.004066881,0.002835696,0.00492871,8.054840221,12.43635466,9.283962512
26/01/2025,2025-01-26 00:00:00+00:00,2025-01-26 23:45:00+00:00,2554,2554,1445,225920,225920,9728,-0.767742851,3.039033592,3.806776442,2525,2508,1061,853,603,1055,0.011304887,0.011176523,0.011101275,0.004696353,0.003775673,0.002669086,0.004669795,7.845807503,12.32794066,9.182866395
27/01/2025,2025-01-27 00:00:00+00:00,2025-01-27 23:45:00+00:00,4600,4600,2258,361944,361944,13332,-0.767383553,2.98434493,3.751728483,4534,4458,1788,1239,1010,1794,0.012709148,0.0125268,0.012316822,0.004939991,0.003423181,0.002790487,0.004956568,8.43402895,12.79924755,9.497997444
28/01/2025,2025-01-28 00:00:00+00:00,2025-01-28 23:45:00+00:00,5883,5883,2910,396900,396900,13494,-1.215226651,2.815856249,4.0310829,5834,5741,2418,1800,1252,2051,0.014822373,0.014698917,0.014464601,0.006092215,0.004535147,0.003154447,0.005167549,8.679992082,12.89144216,9.510074525
29/01/2025,2025-01-29 00:00:00+00:00,2025-01-29 23:45:00+00:00,6299,6299,3049,399357,399357,13528,-1.122770577,2.808079505,3.930850082,6237,6160,2438,1634,1481,2760,0.015772855,0.015617605,0.015424795,0.006104813,0.004091577,0.003708461,0.00691111,8.748304912,12.89761354,9.512590809
30/01/2025,2025-01-30 00:00:00+00:00,2025-01-30 23:45:00+00:00,5396,5396,2721,397128,397128,13537,-0.586281314,2.990571247,3.576852561,5326,5289,2032,1689,1127,2306,0.013587559,0.013411293,0.013318124,0.005116738,0.004253037,0.002837876,0.005806692,8.593598523,12.89201644,9.513255825
31/01/2025,2025-01-31 00:00:00+00:00,2025-01-31 23:45:00+00:00,5455,5455,2726,384507,384507,13431,-0.535533776,2.98236051,3.517894286,5369,5363,2025,1975,1369,2172,0.014186998,0.013963335,0.01394773,0.005266484,0.005136447,0.003560403,0.005648792,8.6044712,12.85971987,9.505395199
01/02/2025,2025-02-01 00:00:00+00:00,2025-02-01 23:45:00+00:00,3150,3150,1783,250718,250718,10784,-1.065690901,2.807545348,3.873236249,3107,3071,1382,950,686,1092,0.012563916,0.012392409,0.012248821,0.005512169,0.003789118,0.002736142,0.004355491,8.055475142,12.43208807,9.285911559
02/02/2025,2025-02-02 00:00:00+00:00,2025-02-02 23:45:00+00:00,2798,2798,1481,226830,226830,9700,-0.974227069,2.758740079,3.732967148,2758,2732,1425,639,497,1047,0.012335229,0.012158886,0.012044262,0.006282238,0.002817088,0.002191068,0.004615792,7.93701749,12.33196053,9.179984252
03/02/2025,2025-02-03 00:00:00+00:00,2025-02-03 23:45:00+00:00,4768,4768,2249,375207,375207,13200,-0.531444903,2.989564478,3.521009381,4717,4665,2060,1256,1057,1947,0.012707652,0.012571727,0.012433137,0.005490303,0.003347486,0.002817112,0.005189136,8.469891918,12.83523582,9.488047863
04/02/2025,2025-02-04 00:00:00+00:00,2025-02-04 23:45:00+00:00,4800,4800,2425,398447,398447,13534,-0.588600721,3.010296693,3.598897414,4742,4688,2120,1316,981,1901,0.012046772,0.011901206,0.01176568,0.005320657,0.003302823,0.002462059,0.004771023,8.476579509,12.89533228,9.513034202
05/02/2025,2025-02-05 00:00:00+00:00,2025-02-05 23:45:00+00:00,5365,5365,2666,416896,416896,13534,-0.787697944,2.825922889,3.613620833,5304,5262,2513,1390,1056,1988,0.012868917,0.012722597,0.012621853,0.006027882,0.003334165,0.002533006,0.004768575,8.587838031,12.94059447,9.513034202
06/02/2025,2025-02-06 00:00:00+00:00,2025-02-06 23:45:00+00:00,5802,5802,2872,411823,411823,13591,-0.60273305,2.738875144,3.341608195,5706,5544,2477,1547,945,2242,0.014088577,0.013855467,0.013462094,0.00601472,0.003756468,0.002294675,0.005444086,8.666130304,12.92835135,9.517236663
07/02/2025,2025-02-07 00:00:00+00:00,2025-02-07 23:45:00+00:00,4584,4584,2458,388148,388148,13412,-0.486943359,2.987210137,3.474153496,4514,4499,1882,1497,1115,1854,0.011809928,0.011629585,0.01159094,0.004848666,0.003856776,0.002872616,0.004776529,8.430545385,12.86914457,9.503979665
08/02/2025,2025-02-08 00:00:00+00:00,2025-02-08 23:45:00+00:00,2714,2714,1612,256538,256538,10691,-0.711647318,2.870371987,3.582019305,2672,2668,1213,812,458,1190,0.010579329,0.010415611,0.010400019,0.004728344,0.003165223,0.001785311,0.004638689,7.906547232,12.45503598,9.277251077
09/02/2025,2025-02-09 00:00:00+00:00,2025-02-09 23:45:00+00:00,2182,2182,1208,221923,221923,9620,-0.633994783,3.01958697,3.653581753,2169,2140,1002,613,493,781,0.009832239,0.00977366,0.009642984,0.00451508,0.002762219,0.002221491,0.003519239,7.688455357,12.31009026,9.171703488
10/02/2025,2025-02-10 00:00:00+00:00,2025-02-10 23:45:00+00:00,4363,4363,2184,372328,372328,13266,-0.452109322,3.151371588,3.60348091,4331,4275,1619,1504,994,1643,0.011718162,0.011632217,0.011481812,0.004348317,0.004039449,0.002669689,0.004412776,8.381144347,12.82753315,9.493035028
11/02/2025,2025-02-11 00:00:00+00:00,2025-02-11 23:45:00+00:00,4687,4687,2356,407702,407702,13537,-0.71604147,3.032004972,3.748046442,4625,4575,1884,1368,1040,1929,0.011496142,0.01134407,0.011221431,0.004621022,0.003355392,0.002550883,0.004731397,8.452761331,12.91829425,9.513255825
12/02/2025,2025-02-12 00:00:00+00:00,2025-02-12 23:45:00+00:00,4720,4720,2314,412566,412566,13575,-0.473452754,3.048372358,3.521825112,4650,4605,1924,1433,1193,1897,0.011440594,0.011270924,0.01116185,0.004663496,0.003473384,0.002891659,0.004598052,8.459775921,12.9301539,9.516058807
13/02/2025,2025-02-13 00:00:00+00:00,2025-02-13 23:45:00+00:00,5006,5006,2489,419028,419028,13566,-0.454588076,3.068341096,3.522929172,4917,4898,1919,1449,1223,2050,0.011946696,0.011734299,0.011688956,0.004579646,0.003458003,0.002918659,0.004892275,8.518592212,12.94569541,9.515395652
14/02/2025,2025-02-14 00:00:00+00:00,2025-02-14 23:45:00+00:00,4301,4301,2242,391263,391263,13350,-0.42725584,3.020680153,3.447935993,4250,4199,1647,1338,963,1568,0.010992606,0.010862259,0.010731912,0.004209445,0.003419695,0.00246126,0.004007535,8.36683531,12.8771378,9.499346567
15/02/2025,2025-02-15 00:00:00+00:00,2025-02-15 23:45:00+00:00,2675,2675,1440,251450,251450,10641,-0.585148457,2.97679875,3.561947206,2640,2608,1000,629,510,854,0.010638298,0.010499105,0.010371843,0.003976934,0.002501491,0.002028236,0.003396301,7.892078421,12.43500342,9.272563715
16/02/2025,2025-02-16 00:00:00+00:00,2025-02-16 23:45:00+00:00,2402,2402,1381,227123,227123,9697,-0.527707171,2.995991783,3.523698954,2362,2357,1009,670,437,898,0.010575767,0.010399651,0.010377637,0.004442527,0.002949943,0.001924068,0.003953805,7.784473236,12.3332514,9.179674958
17/02/2025,2025-02-17 00:00:00+00:00,2025-02-17 23:45:00+00:00,4364,4364,2341,352849,352849,12799,-0.650826338,2.912167574,3.562993912,4307,4263,1659,1386,986,1500,0.012367897,0.012206355,0.012081655,0.004701728,0.003928026,0.002794396,0.00425111,8.381373468,12.77379832,9.45720045
18/02/2025,2025-02-18 00:00:00+00:00,2025-02-18 23:45:00+00:00,4940,4940,2490,388465,388465,13317,-0.266605757,3.10631812,3.372923877,4883,4852,1927,1958,1279,2044,0.012716718,0.012569987,0.012490186,0.00496055,0.005040351,0.003292446,0.005261735,8.505323019,12.86996093,9.496871783
19/02/2025,2025-02-19 00:00:00+00:00,2025-02-19 23:45:00+00:00,5736,5736,2701,413054,413054,13510,-0.410937514,3.04353096,3.454468474,5662,5643,2038,1767,1346,2211,0.013886804,0.013707651,0.013661652,0.00493398,0.004277891,0.003258654,0.005352811,8.654691705,12.93133603,9.511259447
20/02/2025,2025-02-20 00:00:00+00:00,2025-02-20 23:45:00+00:00,5350,5350,2595,415172,415172,13503,-0.337871729,2.962723945,3.300595674,5247,5245,2094,1692,1052,1965,0.012886225,0.012638136,0.012633318,0.005043693,0.004075419,0.00253389,0.004732978,8.585038738,12.93645058,9.510741217
21/02/2025,2025-02-21 00:00:00+00:00,2025-02-21 23:45:00+00:00,4807,4807,2444,395315,395315,13330,-0.655260463,3.032418428,3.687678891,4734,4701,1897,1347,1016,1722,0.012159923,0.01197526,0.011891783,0.004798705,0.003407409,0.002570102,0.00435602,8.478036476,12.88744072,9.497847429
22/02/2025,2025-02-22 00:00:00+00:00,2025-02-22 23:45:00+00:00,2569,2569,1497,254479,254479,10587,-0.572855243,2.958999313,3.531854555,2433,2510,1023,761,610,1012,0.010095136,0.00956071,0.009863289,0.004019978,0.002990424,0.002397054,0.003976753,7.851661178,12.44697753,9.267476563
23/02/2025,2025-02-23 00:00:00+00:00,2025-02-23 23:45:00+00:00,2465,2465,1388,231724,231724,9660,-0.352104776,3.058926471,3.411031246,2431,2407,886,729,573,824,0.010637655,0.010490929,0.010387357,0.003823514,0.003145984,0.002472769,0.003555954,7.810352684,12.3533066,9.175852442
24/02/2025,2025-02-24 00:00:00+00:00,2025-02-24 23:45:00+00:00,4224,4224,2144,375442,375442,13187,-0.006860107,3.35966457,3.366524677,4135,4134,1500,1502,934,1673,0.011250739,0.011013685,0.011011022,0.003995291,0.004000618,0.002487734,0.004456081,8.34877454,12.83586194,9.487062604
25/02/2025,2025-02-25 00:00:00+00:00,2025-02-25 23:45:00+00:00,4544,4544,2397,410015,410015,13471,-0.280810244,3.128873074,3.409683318,4469,4459,1750,1460,1004,1827,0.011082521,0.010899601,0.010875212,0.004268137,0.003560845,0.002448691,0.004455935,8.421783007,12.92395146,9.508368736
26/02/2025,2025-02-26 00:00:00+00:00,2025-02-26 23:45:00+00:00,5224,5224,2496,426401,426401,13572,-0.643979603,3.067555689,3.711535292,5130,5111,2119,1565,1193,1923,0.012251378,0.012030929,0.01198637,0.004969501,0.003670254,0.002797836,0.004509839,8.561210077,12.96313784,9.515837804
27/02/2025,2025-02-27 00:00:00+00:00,2025-02-27 23:45:00+00:00,4308,4308,2178,419401,419401,13528,-0.339109401,3.129153444,3.468262846,4197,4214,1722,1406,1054,1666,0.010271792,0.010007129,0.010047663,0.004105856,0.0033524,0.002513108,0.003972332,8.368461138,12.94658517,9.512590809
28/02/2025,2025-02-28 00:00:00+00:00,2025-02-28 23:45:00+00:00,4750,4750,2440,401645,401645,13342,-0.608126845,3.054920789,3.663047635,4662,4655,2124,1456,1097,1705,0.011826364,0.011607265,0.011589837,0.005288252,0.003625092,0.002731268,0.004245042,8.466110401,12.90332638,9.498747182
01/03/2025,2025-03-01 00:00:00+00:00,2025-03-01 23:45:00+00:00,2791,2791,1576,250915,250915,10731,-0.985242787,2.931139735,3.916382522,2768,2718,1445,798,431,776,0.011123289,0.011031624,0.010832354,0.005758922,0.00318036,0.001717713,0.003092681,7.934513464,12.4328735,9.280985212
02/03/2025,2025-03-02 00:00:00+00:00,2025-03-02 23:45:00+00:00,1950,1950,1153,225288,225288,9759,-0.743246077,2.956851218,3.700097295,1917,1902,933,558,426,661,0.008655588,0.008509108,0.008442527,0.004141366,0.00247683,0.001890913,0.002934022,7.576097341,12.3251393,9.186047679
03/03/2025,2025-03-03 00:00:00+00:00,2025-03-03 23:45:00+00:00,3841,3841,2130,371140,371140,13154,-0.394019268,3.056263596,3.450282864,3787,3742,1672,1186,970,1340,0.010349194,0.010203697,0.010082449,0.004505039,0.00319556,0.002613569,0.003610497,8.253748343,12.82433732,9.484557193
04/03/2025,2025-03-04 00:00:00+00:00,2025-03-04 23:45:00+00:00,4775,4775,2426,406378,406378,13332,-0.775093866,2.958493832,3.733587698,4601,4666,2230,1676,1126,1823,0.011750144,0.011321971,0.011481921,0.005487502,0.004124239,0.002770819,0.004485971,8.471358655,12.9150415,9.497997444
05/03/2025,2025-03-05 00:00:00+00:00,2025-03-05 23:45:00+00:00,4739,4739,2443,419694,419694,13532,-0.767741162,2.948189558,3.715930719,4584,4621,2063,1542,1091,1868,0.01129156,0.010922243,0.011010403,0.004915486,0.003674105,0.002599513,0.004450862,8.463792415,12.94728354,9.512886426
